1573802894	1573802894
3307087568	3307087568
455679245	455679245
1082643213	1082643213
5607765403	5607765403
1558823440_1_171	1558823440_1_171
1801196335	1801196335
3659568132	3659568132
992542200	992542200
626849120	626849120
4650215445	4650215445
3711838271	3711838271
441983462	441983462
1581341722	1581341722
3428573370	3428573370
3448079007	3448079007
3390959048	3390959048
6283331429	6283331429
6273730427_1_109	6273730427_1_109
539450760	539450760
4420300953	4420300953
3302291184	3302291184
1594625216	1594625216
3296943696	3296943696
1545652474	1545652474
927798610	927798610
5818049769	5818049769
3517556794	3517556794
1158276388	1158276388
1306182248	1306182248
2067047947	2067047947
1427064039	1427064039
3149251478	3149251478
6385433361	6385433361
1826357818	1826357818
2067191742	2067191742
4058623691	4058623691
1282170893	1282170893
1400412387	1400412387
3348671990	3348671990
3397918871	3397918871
1601787165	1601787165
4355249955	4355249955
1772711469	1772711469
3346557952	3346557952
5681303547	5681303547
4598028209	4598028209
1589147040	1589147040
2811454167	2811454167
3361596345	3361596345
1583316913	1583316913
1107995181	1107995181
1549498881	1549498881
6273789247	6273789247
3089824073	3089824073
3492019018	3492019018
3113401290	3113401290
6274086417	6274086417
1360622844	1360622844
3493256570	3493256570
3381713268	3381713268
3615856700	3615856700
3660579753	3660579753
3398765146	3398765146
579553211	579553211
1210372115	1210372115
3391967188_1_108	3391967188_1_108
501112988	501112988
1373295639	1373295639
726129675	726129675
4385486273	4385486273
1441826136	1441826136
6133928527	6133928527
3345396232	3345396232
3423471477	3423471477
3393763943	3393763943
3351646983	3351646983
3379939903	3379939903
1801701200	1801701200
2790283172	2790283172
148800744	148800744
1807100631	1807100631
341340146	341340146
1585067122	1585067122
3391643577	3391643577
1674131778	1674131778
2748180782_115_444	2748180782_115_444
3645093818_125_292	3645093818_125_292
4466913667_1_443	4466913667_1_443
3506123996_273_383	3506123996_273_383
3155198230_71_182	3155198230_71_182
984772773_382_490	984772773_382_490
5849315931_67_191	5849315931_67_191
1288852967_138_282	1288852967_138_282
949087532_1_166	949087532_1_166
6270756359_235_454	6270756359_235_454
1108322239_1_170	1108322239_1_170
906596797	906596797
3691147699	3691147699
5818022027	5818022027
438897324	438897324
6277062243	6277062243
1291025080	1291025080
1420227701	1420227701
1636194061	1636194061
3333024723	3333024723
6144289757	6144289757
820598432	820598432
3384369597	3384369597
1292811969	1292811969
447020667	447020667
1796593643	1796593643
1084404808	1084404808
1807201465	1807201465
43748824	43748824
855544341	855544341
1490513758	1490513758
6204838627	6204838627
3310687959_71_238	3310687959_71_238
3299543686	3299543686
1480333052	1480333052
3519770597	3519770597
353336451	353336451
2511411461	2511411461
2808080790	2808080790
3331441157	3331441157
5836685585	5836685585
3331585350	3331585350
1488702829	1488702829
6320723779	6320723779
594539479	594539479
3135656487	3135656487
1822744703	1822744703
97265932	97265932
3343416465	3343416465
1466101260	1466101260
1327285601	1327285601
190562124	190562124
5986814135	5986814135
4232204167	4232204167
4459171997	4459171997
